NatEmis,DataYear,Province,ProvinceCD,Official_Institution_Name,STATUS,Sector,Type_DoE,Phase_PED,Specialisation,EIDistrict,EICircuit,OwnerLand,OwnerBuild,ExDept,Persal_PaypointNo,Persal_ComponentNo,ExamNo,ExamCentre,GIS_Long,GIS_Lat,DMunName,LMunName,Ward_ID,SP_Code,SP_Name,Addressee,Township_Village,Suburb,Town_City,StreetAddress,PostalAddress,Telephone,Section21,Section21_Function,Quintile,NAS,NodalArea,Registration_Date,NoFeeSchool,Urban_Rural,Allocation,DemarcationFrom,DemarcationTo,OldNatEMIS,NewNATEMIS,Learners2022,Educators2022
700400343,2022,GT,7,ORBAN SCHOOL,OPEN,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOHANNESBURG NORTH,3,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,2799628,-2617436,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800069,798015092,WESTDENE,LIZ VAN TONDER,,WESTDENE,JOHANNESBURG,"40, WINCHESTER ROAD, , WESTDENE, JOHANNESBURG",POSTNET SUITE 268 PRIVATE BAG X09 MELVILLE 2109,0117266036,NO,NONE,NOT APPLICABLE,N,NOT APPLICABLE,2009-11-11,NO,URBAN,,GT,NOT MOVED,700400343,700400343,168,16
700400344,2022,GT,7,COGHLAN PRIMARY SCHOOL,OPEN,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOHANNESBURG EAST,1,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,2805431,-2618188,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800064,798015082,BEREA,J.I. MACEBO,,BEREA,JOHANNESBURG,"53, CORNER LILY & HONEY STREET, , BEREA, JOHANNESBURG",53 HONEY STREET BEREA 2198,0114848223,NO,NONE,NOT APPLICABLE,N,NOT APPLICABLE,2009-11-19,NO,URBAN,,GT,NOT MOVED,700400344,700400344,202,9
700400346,2022,GT,7,SWAN PRIMARY SCHOOL,OPEN,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOHANNESBURG NORTH,4,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,27979268639,-26101207106,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800102,798016039,MORET,LIZA VORSTER ,,RANDBURG,RANDBURG,"18, STAMVRUG CRESCENT, , RANDBURG, RANDBURG",  2194,0117931642,NO,NONE,NOT APPLICABLE,N,NOT APPLICABLE,2009-10-28,NO,URBAN,,GT,NOT MOVED,700400346,700400346,149,9
700400347,2022,GT,7,KAALFONTEIN SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,JOHANNESBURG EAST,3,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,909153,99,8400347,KAALFONTEIN SECONDARY SCHOOL,28181199,-25998216,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800111,798007002,EBONY PARK EXT 2,BENJAMIN TSELENG MOYO,EBONY PARK,MIDRAND,JOHANNESBURG,"1603, BLUEGUM STREET, EBONY PARK, MIDRAND, JOHANNESBURG",P.O. BOX 6159 HALFWAY HOUSE 1685,0106150757,YES,ACD,Q2,N,NOT APPLICABLE,,YES,URBAN,1466,GT,NOT MOVED,700400347,700400347,1890,51
700400349,2022,GT,7,SANDTON MONTESSORI PRIMARY,OPEN,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOHANNESBURG NORTH,4,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,2799634,-2606814,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800104,798013014,BRYANSTON,KYM VAN STRAATEN,,BRYANSTON,SANDTON,"17, ELGIN ROAD, , BRYANSTON, SANDTON",P O BOX 564 FERNDALE 2160,0117068227,NO,NONE,NOT APPLICABLE,N,NOT APPLICABLE,2010-03-11,NO,URBAN,,GT,NOT MOVED,700400349,700400349,145,14
700400350,2022,GT,7,MBOWA ACADEMY,OPEN,INDEPENDENT,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,JOHANNESBURG SOUTH,3,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,8400350,MBOWA ACADEMY,"28,0458557622","-26,1994626444",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800059,798015089,JOHANNESBURG SP,MR. ABBEY MBOWA,,JOHANNESBURG,JOHANNESBURG,"45, PLEIN STREET, , JOHANNESBURG, JOHANNESBURG",POST BOX 61031 2000,113310063,NO,NONE,NULL,N,NOT APPLICABLE,2010-03-25 00:00:00.000,NO,URBAN,NULL,GT,NOT MOVED,700400350,700400350,,
700400351,2022,GT,7,PETER ZONGWANE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI NORTH,3,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,917195,99,,NOT APPLICABLE,28178536,-26049165,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700012,797005065,PHOMOLONG,TSAKANE CHIDI,CHRIS HANI SECTION,PHOMOLONG,TEMBISA,"2904, FREEDOM DRIVE, CHRIS HANI SECTION, PHOMOLONG, TEMBISA",1373 KEMPTON PARK 1620,0119246079,YES,AD,Q3,N,NOT APPLICABLE,,YES,URBAN,1466,GT,NOT MOVED,700400351,700400351,1833,46
700400352,2022,GT,7,BRIGHT START INDEPENDENT PRIMARY SCHOOL,OPEN,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI NORTH,4,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,"28,2",-25957,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700001,797004011,CLAYVILLE EXT 26,SEROTA LEDWABA,CLAYVILLE EXT.26,OLIFANTSFONTEIN,JOHANNESBURG,"2178, ANTIMONY ROAD, CLAYVILLE EXT.26, OLIFANTSFONTEIN, JOHANNESBURG",2178 OLIFANSFONTEIN 1666,0112034596,NO,NONE,Q3,N,NOT APPLICABLE,2010-05-26,NO,URBAN,,GT,NOT MOVED,700400352,700400352,247,14
700400353,2022,GT,7,JW SAINTS TECHNICAL COLLEGE,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,JOHANNESBURG EAST,1,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,8400353,JW SAINTS TECHNICAL COLLEGE,28049267,-26201982,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800060,798015088,HILLBROW,JOHNY WILSON,JOHANNESBURG,JOHANNESBURG,JOHANNESBURG,"108, CNR KERK AND TROY STREETS, JOHANNESBURG, JOHANNESBURG, JOHANNESBURG",P.O BOX 10728 JHB 2001,0113330540,NO,NONE,Q3,N,NOT APPLICABLE,2010-05-26,NO,URBAN,,GT,NOT MOVED,700400353,700400353,527,23
700400354,2022,GT,7,KATLEHONG PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,EKURHULENI SOUTH,1,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,918339,99,,NOT APPLICABLE,28189,-26381,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700108,797031045,KATLEHONG SOUTH,BEN MPHIKELELI SIDWABA,KATLEHONG,GERMISTON,GERMISTON,"3277, CNR J. NHLEKO & NYANGA STREET, KATLEHONG, GERMISTON, GERMISTON",P.O. BOX 12977 VOSLOORUS 1475,0113072400,YES,ACD,Q3,N,NOT APPLICABLE,2011-01-01,YES,URBAN,1466,GT,NOT MOVED,700400354,700400354,1653,50
700400355,2022,GT,7,BOPHELONG SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,SEDIBENG WEST,1,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,908178,99,8400355,BOPHELONG SECONDARY SCHOOL,27784886,-26691318,SEDIBENG DISTRICT MUNICIPALITY,EMFULENI LOCAL MUNICIPALITY,74201006,760013001,BOPHELONG SP,JOSEPH MOTETE MATLA,EXT5 BOPHELONG,VANDERBIJLPARK,VANDERBIJLPARK,"3239, JOHN GOMOM0, EXT5 BOPHELONG, VANDERBIJLPARK, VANDERBIJLPARK",3239 VANDERBIJLPARK 1911,0169866030,YES,ACD,Q2,N,NOT APPLICABLE,2010-06-18,YES,URBAN,1466,GT,NOT MOVED,700400355,700400355,891,32
700400357,2022,GT,7,ST JOHN'S CONVENT SCHOOL,OPEN,INDEPENDENT,ORDINARY SCHOOL,INTERMEDIATE SCHOOL,ORDINARY,GAUTENG NORTH,1,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,28772216638,-25769207283,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900105,799062001,ROODEPOORT SH,SELLO NTSIMANE,,SIZANANI,BRONKHORSTSPRUIT,"PLOT 504 JR/ 56, ROODEPOORT ROAD, , SIZANANI, BRONKHORSTSPRUIT",709 BRONKHORSTSPRUIT 1020,0635223865,NO,NONE,NOT APPLICABLE,N,NOT APPLICABLE,2011-01-01,NO,URBAN,,GT,NOT MOVED,700400357,700400357,250,13
700400358,2022,GT,7,GOLD REEF PRIVATE SCHOOL,OPEN,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOHANNESBURG CENTRAL,1,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,2798707,-2625134,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800054,798015163,ORMONDE,SUNIL HARRI SINGH,XAVIER REEF ESTATE,ORMONDE,JOHANNESBURG,"71, AKKER STREET, XAVIER REEF ESTATE, ORMONDE, JOHANNESBURG",  ,0114941057,NO,NONE,NOT APPLICABLE,N,NOT APPLICABLE,2011-01-01,NO,URBAN,,GT,NOT MOVED,700400358,700400358,239,19
700400359,2022,GT,7,GREENACRES PRIVATE COLLEGE,OPEN,INDEPENDENT,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,SEDIBENG EAST,3,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,2800829,-2655015,SEDIBENG DISTRICT MUNICIPALITY,MIDVAAL LOCAL MUNICIPALITY,74202009,761006013,NOLDICK,DALENE PRETORUIS,,MEYERTON,MEYERTON,"20, MORRIS ROAD, , MEYERTON, MEYERTON",1447 MEYERTON 1960,0163620024,NO,NONE,NOT APPLICABLE,N,NOT APPLICABLE,2010-06-24,NO,URBAN,,GT,NOT MOVED,700400359,700400359,167,15
700400360,2022,GT,7,CURRO ROODEPLAAT,OPEN,INDEPENDENT,ORDINARY SCHOOL,INTERMEDIATE SCHOOL,ORDINARY,GAUTENG NORTH,3,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,2839167,"-25,63",CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900099,799040001,KAMEELFONTEIN SH,FERDI NIEMAND,,SINOVILLE,PRETORIA,"1, KAMEELFONTEIN ROAD, , SINOVILLE, PRETORIA",POST BOX 15293 SINOVILLE 0129,0870864544,NO,NONE,NOT APPLICABLE,N,NOT APPLICABLE,2010-06-24,NO,URBAN,,GT,NOT MOVED,700400360,700400360,916,61
700400362,2022,GT,7,NOORDWYK SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,JOHANNESBURG EAST,3,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,909158,99,8400362,NOORDWYK SECONDARY SCHOOL,28100595814,-25953430217,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800112,798004006,NOORDWYK,ALEX MONASHI TAU,SUMMERSET,BLUE HILLS,MIDRAND,", CNR GARDEN AND WATTLE ROAD, SUMMERSET, BLUE HILLS, MIDRAND",P.O. BOX 6737 HALFWAY HOUSE 1685,0105901577,YES,AD,Q5,N,NOT APPLICABLE,2011-01-01,NO,URBAN,735,GT,NOT MOVED,700400362,700400362,1504,51
700400363,2022,GT,7,CRAIGHALL COLLEGE,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,JOHANNESBURG NORTH,3,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,27974953037,-2613452072,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800088,798016052,BLACKHEATH,LINDA COETSEE,,RISIDALE,JOHANNESBURG,"210, BEYERS NAUDE DRIVE, , RISIDALE, JOHANNESBURG",73295 FAIRLAND 2030,0110277348,NO,NONE,NOT APPLICABLE,N,NOT APPLICABLE,2011-01-01,NO,URBAN,,GT,NOT MOVED,700400363,700400363,34,6
700400364,2022,GT,7,ARCHERS COLLEGE,OPEN,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOHANNESBURG WEST,4,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,2787723,-2614012,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800085,798022039,HORISON,CHARENE SOARES,,HORIZON,ROODEPOORT,"50, DOVE STREET, , HORIZON, ROODEPOORT",2004 WILRO PARK 1731,0605568981,NO,NONE,NOT APPLICABLE,N,NOT APPLICABLE,2011-01-01,NO,URBAN,,GT,NOT MOVED,700400364,700400364,65,9
700400365,2022,GT,7,RAND VIEW COLLEGE,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,GAUTENG WEST,3,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,8400365,RAND VIEW COLLEGE,2770454,-2617909,WEST RAND DISTRICT MUNICIPALITY,RAND WEST LOCAL MUNICIPALITY,74205005,764002026,WEST PORGES,LUCKY ZVORUVANGA,,RANDFONTEIN,RANDFONTEIN,"47, MAIN REEF ROAD, , RANDFONTEIN, RANDFONTEIN",  2090,0114122439,NO,NONE,NOT APPLICABLE,N,NOT APPLICABLE,2011-01-01,NO,URBAN,,GT,NOT MOVED,700400365,700400365,364,16
700400366,2022,GT,7,ST AQUINAS-PRETORIA CAMPUS,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,TSHWANE SOUTH,3,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,8400366,ST AQUINAS-PRETORIA CAMPUS,2819189,-257477,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900058,799035058,PRETORIA CENTRAL,FREDERICK ANTWI,,PRETORIA,PRETORIA,"277, PRETORIUS STREET, , PRETORIA, PRETORIA",11907 THE TRAMSHED 0126,0127632200,NO,NONE,Q3,N,NOT APPLICABLE,2011-01-01,NO,URBAN,,GT,NOT MOVED,700400366,700400366,708,13
700400368,2022,GT,7,RAND HILLS COLLEGE,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,JOHANNESBURG EAST,1,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,8400368,RAND HILLS COLLEGE,2805528,-2619492,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800123,798015087,DOORNFONTEIN,MISS SEKHURWANE NOCAWE URSULA,,DOORNFONTEIN,JOHANNESBURG,"48, HEIGHT STREET, , DOORNFONTEIN, JOHANNESBURG",P.O.BOX 8037 JOHANNESBURG 2000,0102134052,NO,NONE,,N,NOT APPLICABLE,2011-01-01,NO,URBAN,,GT,NOT MOVED,700400368,700400368,297,7
700400369,2022,GT,7,COLLEGE FOCUS,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,JOHANNESBURG EAST,1,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,28050538,-26198958,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800123,798015088,HILLBROW,,HILLBROW,JOHANNESBURG,JOHANNESBURG,"12, CLAIM STREET, HILLBROW, JOHANNESBURG, JOHANNESBURG",  ,0110275917,NO,NONE,,N,NOT APPLICABLE,2011-01-01,NO,URBAN,,GT,NOT MOVED,700400369,700400369,430,19
700400370,2022,GT,7,CITYRAND COLLEGE,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,JOHANNESBURG EAST,3,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,8400370,CITYRAND COLLEGE,28037012,-26202371,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800060,798015125,NEWTOWN,ISA SSENDAWULA,JOHANNESBURG,JOHANNESBURG,JOHANNESBURG,"255, JEPPE STREET, JOHANNESBURG, JOHANNESBURG, JOHANNESBURG",61463 MARSHALL TOWN 2001,0113330251,NO,NONE,NOT APPLICABLE,N,NOT APPLICABLE,2010-01-01,NO,URBAN,,GT,NOT MOVED,700400370,700400370,522,17
700400372,2022,GT,7,ALBERT STREET SCHOOL,OPEN,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOHANNESBURG SOUTH,3,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,NULL,NOT APPLICABLE,"28,04633","-26,2085",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800124,798015123,MARSHALLTOWN,MS JOYCE GUNDU,,MARSHALLTOWN,JOHANNESBURG,"46, ALBERT STREET, , MARSHALLTOWN, JOHANNESBURG",2001 JHB 2001,117024648,NO,NONE,NULL,N,NOT APPLICABLE,2010-01-01 00:00:00.000,NO,URBAN,NULL,GT,NOT MOVED,700400372,700400372,,
700400373,2022,GT,7,DUZEK CHRISTIAN SCHOOL,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,JOHANNESBURG EAST,1,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,,NOT APPLICABLE,280491,-2618939,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800063,798015088,HILLBROW,GRAHAM CHITERE,,HILLBROW,JOHANNESBURG,"104, CLAIM STREET, , HILLBROW, JOHANNESBURG",18378 HILLBROW 2017,0116423468,NO,NONE,Q3,N,NOT APPLICABLE,2011-01-01,NO,URBAN,,GT,NOT MOVED,700400373,700400373,121,10
700400374,2022,GT,7,ST THOMAS INDEPENDENT SCHOOL,OPEN,INDEPENDENT,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,EKURHULENI NORTH,3,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,8400374,ST THOMAS INDEPENDENT SCHOOL,28359399,-26119202,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,CITY OF EKURHULENI METROPOLITAN MUNICIPALITY,79700024,797011025,FAIRLEAD AH,ALFIAS VUSA MOYO,FAIRLEAD AH,BENONI,BENONI,"540, PRETORIA ROAD, FAIRLEAD AH, BENONI, BENONI",P O BOX 30604 BRAAMFONTEIN 2017,0102370033,NO,NONE,Q3,N,NOT APPLICABLE,2011-01-01,NO,URBAN,,GT,NOT MOVED,700400374,700400374,153,8
700400375,2022,GT,7,ST AQUINAS COLLEGE-ALEXANDRA CAMPUS,OPEN,INDEPENDENT,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,JOHANNESBURG EAST,2,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,8400375,ST AQUINAS COLLEGE-ALEXANDRA CAMPUS,28082637,-26110367,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800091,798013053,WYNBERG,M MOYO,WYNBERG,WYNBERG,SANDTON,"275, FOURH STREET, WYNBERG, WYNBERG, SANDTON",30604 BRAAMFONTEIN 2017,0114409802,NO,NONE,NOT APPLICABLE,N,NOT APPLICABLE,2011-01-01,NO,URBAN,,GT,NOT MOVED,700400375,700400375,253,14
700400377,2022,GT,7,ST AQUINAS COLLEGE,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,JOHANNESBURG SOUTH,3,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,8400377,ST AQUINAS COLLEGE,28045006995,-26204132322,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800060,798015089,JOHANNESBURG SP,MR SIRIMANI KALULE,,JOHANNESBURG,JOHANNESBURG,"89, MARKET STREET, , JOHANNESBURG, JOHANNESBURG",P.O.BOX 30604 BRAAMFONTEIN 2017,0113369870,NO,NONE,Q3,N,NOT APPLICABLE,2011-01-01,NO,URBAN,,GT,NOT MOVED,700400377,700400377,179,17
700400379,2022,GT,7,MASHUDU PRIMARY,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,GAUTENG WEST,3,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,902230,99,,NOT APPLICABLE,27766,-26202,WEST RAND DISTRICT MUNICIPALITY,MOGALE CITY LOCAL MUNICIPALITY,74801002,763011001,ZWANEVILLE,MODISE MAKHENE,RIETVALLEI EXT 1,,MOGALE CITY,"2882, ST LAWRENCE, RIETVALLEI EXT 1, , MOGALE CITY",  1753,0117654067,YES,AD,Q2,N,NOT APPLICABLE,2011-01-01,YES,URBAN,1466,GT,NOT MOVED,700400379,700400379,1237,38
700400380,2022,GT,7,AMANDASIG SECONDARY  SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,TSHWANE WEST,1,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,915205,99,8400380,AMANDASIG SECONDARY  SCHOOL,28097661,-25672887,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900004,799037017,AMANDASIG,SANET JACOBSZ,HARTEBEESHOEK,PRETORIA NORTH,PRETORIA,"7473, RACHEL DE BEER, HARTEBEESHOEK, PRETORIA NORTH, PRETORIA",P.O. BOX 59031 KARENPARK 0118,0125251280,YES,AD,Q4,N,NOT APPLICABLE,2011-01-01,NO,URBAN,735,GT,NOT MOVED,700400380,700400380,1216,44
700400381,2022,GT,7,SOSHANGUVE EAST SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,TSHWANE WEST,2,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,915204,99,8400381,SOSHANGUVE EAST SECONDARY SCHOOL,2809892,-25588917,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900090,799021060,SOSHANGUVE EAST,MR A M KEKANA,BLOCK XX,SOSHANGUVE,PRETORIA,"1138, BLOCK XX, SOSHANGUVE, PRETORIA",911-368 ROSSLYN 0200,0769481700,YES,AD,Q5,N,NOT APPLICABLE,2011-01-01,YES,URBAN,1466,GT,NOT MOVED,700400381,700400381,1627,40
700400383,2022,GT,7,THE MOSSIE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOHANNESBURG SOUTH,3,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,911457,911457,,NOT APPLICABLE,28036473759,-26257470224,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800055,798015185,FOREST HILL,MICHAEL SIAGA,FOREST HILL,JOHANNESBURG,JOHANNESBURG,"40, GANTNER, FOREST HILL, JOHANNESBURG, JOHANNESBURG",  ,0104760898,YES,AD,Q5,N,NOT APPLICABLE,2011-01-01,NO,URBAN,735,GT,NOT MOVED,700400383,700400383,913,24
700400387,2022,GT,7,PHUMELELA INSTITUTE COLLEGE,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,JOHANNESBURG EAST,1,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,NULL,NOT APPLICABLE,"28,05023","-26,201753",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800059,798015088,HILLBROW,SIPHO MICHAEL MKHONTO,JOHANNESBURG,JOHANNESBURG,JOHANNESBURG,112 KERK STREET,  ,99,NO,NONE,NULL,N,NOT APPLICABLE,NULL,NO,,NULL,GT,NOT MOVED,700400387,700400387,80,10
700400388,2022,GT,7,WATERSHED PRIVATE SCHOOL,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,SEDIBENG WEST,1,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,99,8400388,WATERSHED PRIVATE SCHOOL,27810011,-26686112,SEDIBENG DISTRICT MUNICIPALITY,EMFULENI LOCAL MUNICIPALITY,74201008,760008014,VANDERBIJLPARK N W 7 INDUSTRIAL,MRS SHARON NKOMO,,NW 7,VANDERBIJLPARK,"132, MCCOLM BOULEVARD, , NW 7, VANDERBIJLPARK",  ,0169862981,NO,NONE,Q3,N,NOT APPLICABLE,2010-01-01,NO,URBAN,,GT,NOT MOVED,700400388,700400388,267,21
